        NB acc_proba  NB f1_proba    NB acc     NB f1   SVM acc    SVM f1    LR acc     LR f1  Model acc  Model f1
46          0.687500     0.645304  0.687500  0.645304  0.645833  0.616176  0.625000  0.578175   0.645833  0.606978
47          0.604167     0.497627  0.604167  0.497627  0.645833  0.588886  0.666667  0.604332   0.666667  0.604332
48          0.583333     0.487667  0.604167  0.519246  0.625000  0.529167  0.562500  0.468215   0.604167  0.514822
49          0.729167     0.685929  0.729167  0.679121  0.729167  0.670377  0.708333  0.641892   0.729167  0.670377
50          0.625000     0.584458  0.625000  0.584458  0.583333  0.547264  0.604167  0.572917   0.583333  0.547264
51          0.645833     0.593389  0.645833  0.593389  0.604167  0.559605  0.604167  0.559605   0.604167  0.559605
52          0.687500     0.612463  0.687500  0.612463  0.729167  0.682926  0.729167  0.682926   0.729167  0.682926
53          0.604167     0.557051  0.604167  0.557051  0.604167  0.564180  0.604167  0.534142   0.604167  0.534142
54          0.729167     0.683602  0.729167  0.683602  0.645833  0.609596  0.708333  0.654902   0.708333  0.654902
55          0.770833     0.764286  0.770833  0.748891  0.708333  0.705620  0.687500  0.688796   0.708333  0.705620
56          0.729167     0.728003  0.729167  0.721058  0.729167  0.696691  0.729167  0.709245   0.708333  0.688193
57          0.645833     0.619048  0.645833  0.619048  0.604167  0.570349  0.562500  0.540334   0.583333  0.555920
58          0.708333     0.673713  0.729167  0.684277  0.687500  0.669034  0.687500  0.669034   0.687500  0.669034
59          0.666667     0.654596  0.687500  0.667940  0.687500  0.643453  0.687500  0.672101   0.687500  0.643453
60          0.791667     0.778771  0.791667  0.778771  0.687500  0.679798  0.708333  0.694195   0.708333  0.694195
61          0.583333     0.547222  0.583333  0.540278  0.541667  0.485314  0.604167  0.567551   0.541667  0.489028
62          0.666667     0.619769  0.687500  0.629946  0.625000  0.583664  0.687500  0.660666   0.666667  0.631035
63          0.687500     0.653607  0.708333  0.676605  0.729167  0.704701  0.750000  0.731834   0.729167  0.711993
64          0.645833     0.580776  0.666667  0.590791  0.666667  0.641071  0.708333  0.683929   0.687500  0.658203
65          0.708333     0.688322  0.708333  0.681031  0.645833  0.591468  0.666667  0.604140   0.687500  0.621553
66          0.687500     0.630790  0.687500  0.630790  0.562500  0.507246  0.562500  0.508343   0.562500  0.507246
67          0.687500     0.644010  0.687500  0.644010  0.708333  0.653199  0.729167  0.682360   0.708333  0.653199
68          0.791667     0.789547  0.791667  0.783297  0.750000  0.732456  0.812500  0.800875   0.812500  0.800875
69          0.687500     0.614187  0.687500  0.614187  0.583333  0.506944  0.625000  0.543750   0.625000  0.543750
70          0.604167     0.535181  0.604167  0.530852  0.583333  0.497491  0.604167  0.510594   0.583333  0.497491
71          0.562500     0.524532  0.583333  0.535469  0.583333  0.545929  0.625000  0.577273   0.583333  0.541459
72          0.729167     0.705556  0.729167  0.705556  0.687500  0.654672  0.729167  0.699316   0.729167  0.706439
73          0.729167     0.707661  0.750000  0.718358  0.666667  0.626389  0.687500  0.644841   0.687500  0.648789
74          0.645833     0.590600  0.666667  0.616415  0.583333  0.505169  0.604167  0.519961   0.604167  0.519961
75          0.666667     0.628968  0.666667  0.628968  0.625000  0.561426  0.625000  0.571601   0.645833  0.587437
76          0.750000     0.719940  0.750000  0.719940  0.750000  0.718736  0.750000  0.718517   0.770833  0.735608
77          0.583333     0.491472  0.583333  0.491472  0.645833  0.576984  0.625000  0.537500   0.625000  0.537500
78          0.729167     0.707176  0.770833  0.740004  0.750000  0.731358  0.770833  0.749392   0.770833  0.749392
79          0.645833     0.600940  0.645833  0.593728  0.625000  0.571266  0.666667  0.610893   0.666667  0.610893
80          0.645833     0.596367  0.666667  0.599684  0.666667  0.593136  0.687500  0.623843   0.666667  0.593136
81          0.687500     0.632448  0.687500  0.632448  0.687500  0.641430  0.687500  0.640067   0.687500  0.640067
82          0.666667     0.630409  0.666667  0.630409  0.666667  0.612968  0.666667  0.612968   0.666667  0.612968
83          0.645833     0.582937  0.666667  0.609722  0.666667  0.592359  0.666667  0.592359   0.666667  0.592359
84          0.708333     0.682721  0.729167  0.701784  0.541667  0.557514  0.562500  0.572222   0.562500  0.572222
85          0.666667     0.641454  0.666667  0.635690  0.583333  0.516319  0.583333  0.532860   0.604167  0.547634
86          0.583333     0.542083  0.604167  0.556090  0.583333  0.527151  0.604167  0.542328   0.604167  0.542328
87          0.729167     0.688690  0.729167  0.688690  0.729167  0.718061  0.750000  0.731538   0.750000  0.734007
88          0.708333     0.667593  0.708333  0.667593  0.729167  0.719823  0.770833  0.768782   0.729167  0.735448
89          0.729167     0.682986  0.750000  0.710069  0.729167  0.702398  0.729167  0.702398   0.729167  0.702398
90          0.666667     0.561726  0.687500  0.576878  0.666667  0.611552  0.645833  0.586552   0.666667  0.611552
91          0.645833     0.567435  0.645833  0.567435  0.625000  0.571415  0.604167  0.543277   0.604167  0.543277
92          0.708333     0.691129  0.708333  0.684398  0.708333  0.690486  0.708333  0.683929   0.729167  0.708437
93          0.625000     0.533333  0.625000  0.533333  0.666667  0.626263  0.645833  0.609537   0.666667  0.626263
94          0.604167     0.534452  0.625000  0.557896  0.645833  0.583632  0.625000  0.549210   0.645833  0.583632
95          0.770833     0.727327  0.770833  0.727327  0.729167  0.691392  0.729167  0.691392   0.729167  0.691392
96          0.729167     0.689989  0.729167  0.681061  0.729167  0.721058  0.729167  0.727324   0.750000  0.744350
97          0.562500     0.465333  0.583333  0.499261  0.562500  0.463547  0.562500  0.460170   0.562500  0.460170
98          0.583333     0.468717  0.583333  0.468717  0.666667  0.609059  0.666667  0.609059   0.666667  0.609059
99          0.666667     0.631410  0.666667  0.631410  0.604167  0.589583  0.583333  0.574174   0.604167  0.589583
100         0.645833     0.592989  0.645833  0.592989  0.666667  0.615618  0.666667  0.613203   0.666667  0.613203
101         0.562500     0.509375  0.562500  0.504451  0.604167  0.517817  0.604167  0.517817   0.604167  0.517817
102         0.625000     0.586260  0.625000  0.586260  0.687500  0.668904  0.687500  0.668904   0.687500  0.668904
103         0.604167     0.549285  0.604167  0.542924  0.604167  0.566964  0.625000  0.586218   0.604167  0.554924
104         0.520833     0.439067  0.520833  0.439067  0.541667  0.472057  0.562500  0.502149   0.562500  0.504438
105         0.666667     0.610923  0.666667  0.610923  0.687500  0.636039  0.708333  0.663857   0.708333  0.663857
106         0.625000     0.543192  0.625000  0.537132  0.687500  0.622060  0.666667  0.604798   0.687500  0.617192
107         0.666667     0.578125  0.666667  0.578125  0.708333  0.672747  0.708333  0.672747   0.708333  0.672747
108         0.666667     0.620644  0.666667  0.620644  0.666667  0.648479  0.666667  0.645153   0.666667  0.645153
109         0.625000     0.557878  0.625000  0.557878  0.708333  0.638416  0.687500  0.625640   0.687500  0.625640
110         0.604167     0.529582  0.604167  0.529582  0.562500  0.439915  0.583333  0.480882   0.562500  0.439915
111         0.666667     0.586757  0.666667  0.586757  0.687500  0.640053  0.687500  0.640053   0.687500  0.640053
112         0.687500     0.659666  0.687500  0.659666  0.687500  0.649428  0.708333  0.664578   0.708333  0.664578
113         0.625000     0.553039  0.645833  0.563163  0.666667  0.617871  0.687500  0.634635   0.687500  0.634635
114         0.666667     0.639583  0.687500  0.650568  0.604167  0.570644  0.583333  0.539853   0.583333  0.539853
115         0.645833     0.592123  0.687500  0.631587  0.645833  0.612847  0.625000  0.584324   0.625000  0.590026
116         0.645833     0.635119  0.666667  0.649698  0.687500  0.635110  0.687500  0.635110   0.687500  0.635110
117         0.583333     0.507284  0.583333  0.507284  0.604167  0.552699  0.604167  0.552699   0.583333  0.524178
118         0.625000     0.539869  0.625000  0.539869  0.604167  0.509226  0.604167  0.509226   0.604167  0.509226
119         0.625000     0.562412  0.625000  0.562412  0.541667  0.503085  0.583333  0.538632   0.562500  0.522879
120         0.770833     0.758234  0.770833  0.752719  0.770833  0.771033  0.791667  0.788020   0.791667  0.788020
121         0.708333     0.691611  0.729167  0.695008  0.625000  0.611943  0.645833  0.630189   0.645833  0.630189
122         0.666667     0.591726  0.666667  0.591726  0.645833  0.599035  0.666667  0.612749   0.666667  0.612749
123         0.625000     0.497261  0.625000  0.497261  0.583333  0.445858  0.604167  0.474113   0.604167  0.473958
124         0.625000     0.573177  0.645833  0.595904  0.604167  0.503731  0.583333  0.489899   0.583333  0.489899
125         0.708333     0.699962  0.708333  0.699962  0.687500  0.645079  0.687500  0.645079   0.687500  0.645079
126         0.541667     0.448353  0.541667  0.448353  0.562500  0.466032  0.583333  0.498229   0.562500  0.463504
127         0.604167     0.513480  0.625000  0.546375  0.645833  0.588353  0.666667  0.619318   0.645833  0.588353
128         0.625000     0.606991  0.645833  0.618861  0.604167  0.583946  0.604167  0.583946   0.604167  0.583946
129         0.645833     0.595068  0.645833  0.595068  0.666667  0.612225  0.708333  0.659938   0.708333  0.659938
130         0.687500     0.638791  0.687500  0.638791  0.645833  0.594888  0.645833  0.613906   0.645833  0.594888
131         0.583333     0.531750  0.583333  0.531750  0.687500  0.654504  0.687500  0.643782   0.687500  0.643782
132         0.666667     0.622110  0.666667  0.601961  0.750000  0.716729  0.750000  0.716540   0.770833  0.744949
133         0.708333     0.674396  0.708333  0.667185  0.708333  0.655399  0.708333  0.680599   0.687500  0.640605
134         0.541667     0.493176  0.562500  0.508580  0.604167  0.539856  0.604167  0.539856   0.604167  0.539856
135         0.604167     0.549298  0.625000  0.570933  0.687500  0.676488  0.729167  0.723820   0.687500  0.676488
136         0.604167     0.541667  0.604167  0.541667  0.604167  0.571823  0.625000  0.586543   0.625000  0.586543
137         0.583333     0.538508  0.604167  0.557374  0.604167  0.521474  0.562500  0.489423   0.583333  0.505449
138         0.708333     0.678125  0.708333  0.678125  0.708333  0.666088  0.687500  0.652247   0.708333  0.668014
139         0.625000     0.566667  0.645833  0.589744  0.625000  0.560354  0.625000  0.560479   0.625000  0.560354
140         0.729167     0.693802  0.729167  0.693802  0.687500  0.666997  0.770833  0.747404   0.729167  0.698972
141         0.666667     0.595573  0.666667  0.595573  0.687500  0.643190  0.687500  0.636940   0.708333  0.653799
142         0.770833     0.744026  0.770833  0.744026  0.729167  0.707758  0.750000  0.738782   0.750000  0.738782
143         0.708333     0.659524  0.729167  0.669836  0.770833  0.746539  0.750000  0.727944   0.770833  0.746539
144         0.562500     0.514684  0.583333  0.539881  0.541667  0.496795  0.562500  0.511211   0.562500  0.511211
145         0.666667     0.628628  0.666667  0.621732  0.687500  0.658299  0.666667  0.649653   0.666667  0.642710
146         0.625000     0.594844  0.645833  0.617312  0.604167  0.586328  0.625000  0.602130   0.625000  0.600529
147         0.729167     0.710052  0.750000  0.721016  0.708333  0.695030  0.750000  0.722705   0.729167  0.708844
148         0.729167     0.691060  0.729167  0.691060  0.729167  0.705303  0.750000  0.721600   0.750000  0.721600
149         0.708333     0.679703  0.708333  0.679703  0.708333  0.677597  0.750000  0.712997   0.750000  0.712997
150         0.687500     0.629960  0.687500  0.622164  0.687500  0.626736  0.687500  0.626736   0.687500  0.626736
151         0.583333     0.509330  0.583333  0.509330  0.604167  0.531187  0.604167  0.531187   0.604167  0.531187
152         0.479167     0.388889  0.541667  0.464394  0.583333  0.509058  0.583333  0.509058   0.562500  0.494339
153         0.708333     0.700418  0.708333  0.700418  0.791667  0.782978  0.770833  0.768290   0.770833  0.768290
154         0.708333     0.720353  0.708333  0.716146  0.708333  0.712014  0.750000  0.755208   0.770833  0.769273
155         0.604167     0.516262  0.625000  0.546133  0.729167  0.703628  0.770833  0.745408   0.750000  0.721779
156         0.687500     0.650707  0.687500  0.650707  0.729167  0.704771  0.708333  0.675800   0.687500  0.650707
157         0.750000     0.730497  0.750000  0.715278  0.708333  0.689037  0.770833  0.755773   0.750000  0.732155
158         0.604167     0.504808  0.604167  0.504808  0.604167  0.488781  0.645833  0.567400   0.604167  0.488781
159         0.645833     0.537037  0.645833  0.537037  0.645833  0.607051  0.645833  0.604419   0.645833  0.604419
160         0.708333     0.658224  0.708333  0.658224  0.708333  0.649452  0.687500  0.620139   0.687500  0.620139
161         0.687500     0.679954  0.729167  0.715139  0.687500  0.642954  0.729167  0.704762   0.708333  0.679575
162         0.604167     0.500564  0.625000  0.536091  0.604167  0.511939  0.583333  0.517361   0.604167  0.511939
163         0.625000     0.561607  0.625000  0.561607  0.604167  0.567424  0.583333  0.543611   0.583333  0.543611
164         0.708333     0.659934  0.708333  0.652679  0.708333  0.651369  0.687500  0.623591   0.687500  0.628493
165         0.729167     0.704545  0.750000  0.722222  0.770833  0.752627  0.750000  0.736408   0.750000  0.741923
166         0.708333     0.683554  0.708333  0.676176  0.666667  0.623112  0.687500  0.638332   0.666667  0.608394
167         0.666667     0.660145  0.687500  0.665758  0.645833  0.617911  0.625000  0.593750   0.625000  0.593750
168         0.666667     0.627441  0.666667  0.623390  0.687500  0.611315  0.666667  0.582513   0.666667  0.582513
169         0.729167     0.726791  0.729167  0.726791  0.750000  0.736955  0.729167  0.722128   0.729167  0.722128
170         0.625000     0.602866  0.645833  0.622809  0.625000  0.606399  0.645833  0.624449   0.645833  0.624449
171         0.687500     0.636180  0.729167  0.680127  0.687500  0.650822  0.729167  0.668758   0.729167  0.668758
172         0.604167     0.533427  0.604167  0.529376  0.625000  0.577273  0.666667  0.634605   0.645833  0.607143
173         0.625000     0.593254  0.625000  0.593254  0.645833  0.609405  0.625000  0.593254   0.625000  0.593254
174         0.645833     0.615079  0.645833  0.607975  0.687500  0.638332  0.666667  0.623112   0.687500  0.638332
175         0.729167     0.686796  0.729167  0.686796  0.708333  0.692491  0.708333  0.709205   0.729167  0.721198
176         0.687500     0.661427  0.687500  0.661427  0.687500  0.655182  0.708333  0.677649   0.687500  0.659675
177         0.708333     0.696898  0.729167  0.707835  0.750000  0.740863  0.770833  0.759606   0.750000  0.740863
178         0.687500     0.659184  0.708333  0.670139  0.666667  0.633460  0.687500  0.648148   0.687500  0.648148
179         0.666667     0.627369  0.666667  0.627369  0.604167  0.528125  0.604167  0.531035   0.604167  0.534405
180         0.666667     0.629163  0.666667  0.629163  0.625000  0.621429  0.625000  0.622863   0.625000  0.626389
181         0.708333     0.659722  0.708333  0.659722  0.604167  0.568182  0.645833  0.608623   0.625000  0.580750
182         0.583333     0.548214  0.583333  0.548214  0.645833  0.625282  0.645833  0.625282   0.645833  0.625282
183         0.729167     0.693083  0.750000  0.710512  0.687500  0.648883  0.666667  0.630364   0.708333  0.665685
184         0.687500     0.618559  0.687500  0.618559  0.604167  0.576511  0.625000  0.592462   0.625000  0.592462
185         0.687500     0.643382  0.708333  0.663584  0.729167  0.693978  0.708333  0.662957   0.708333  0.662957
186         0.583333     0.536824  0.604167  0.547065  0.604167  0.549915  0.583333  0.533786   0.604167  0.548413
187         0.708333     0.686111  0.708333  0.668793  0.750000  0.739286  0.791667  0.791667   0.770833  0.767512
188         0.770833     0.720767  0.770833  0.720767  0.770833  0.721063  0.729167  0.656047   0.729167  0.656047
189         0.583333     0.554343  0.625000  0.584535  0.541667  0.525349  0.562500  0.536634   0.562500  0.536634
190         0.666667     0.617361  0.687500  0.641118  0.645833  0.594534  0.666667  0.625260   0.666667  0.625260
191         0.645833     0.592929  0.645833  0.592929  0.604167  0.566667  0.666667  0.632812   0.625000  0.577885
192         0.687500     0.673237  0.729167  0.707116  0.770833  0.753152  0.729167  0.720899   0.750000  0.736890
193         0.645833     0.553865  0.645833  0.553865  0.666667  0.594643  0.666667  0.595960   0.666667  0.593752
194         0.791667     0.762053  0.791667  0.762053  0.791667  0.764733  0.791667  0.753289   0.791667  0.753289
195         0.604167     0.558341  0.604167  0.558341  0.583333  0.553523  0.583333  0.554822   0.583333  0.554822
196         0.604167     0.512169  0.625000  0.543358  0.562500  0.456004  0.604167  0.502381   0.583333  0.472556
197         0.770833     0.766775  0.791667  0.777564  0.770833  0.742089  0.770833  0.742059   0.770833  0.742089
198         0.604167     0.563131  0.604167  0.563131  0.604167  0.566880  0.583333  0.533188   0.583333  0.533188
199         0.541667     0.512093  0.583333  0.532639  0.541667  0.452682  0.562500  0.484879   0.541667  0.452682
200         0.604167     0.533279  0.604167  0.527852  0.604167  0.528409  0.583333  0.492138   0.583333  0.492138
201         0.604167     0.548102  0.604167  0.548102  0.541667  0.496909  0.562500  0.494444   0.583333  0.527382
202         0.687500     0.653675  0.708333  0.663902  0.666667  0.629215  0.666667  0.629215   0.666667  0.629215
203         0.708333     0.724603  0.729167  0.736977  0.729167  0.730817  0.708333  0.715278   0.708333  0.715278
204         0.645833     0.611215  0.645833  0.605259  0.625000  0.595442  0.625000  0.580963   0.645833  0.611285
205         0.583333     0.543262  0.583333  0.532782  0.645833  0.589260  0.645833  0.589260   0.645833  0.589260
206         0.541667     0.517635  0.541667  0.517635  0.583333  0.520202  0.625000  0.571181   0.562500  0.505168
207         0.687500     0.637500  0.708333  0.664583  0.645833  0.584821  0.687500  0.630692   0.687500  0.630692
208         0.645833     0.620609  0.645833  0.620609  0.625000  0.600608  0.604167  0.582165   0.604167  0.588928
209         0.583333     0.515046  0.583333  0.515046  0.604167  0.572630  0.645833  0.617281   0.625000  0.590021
210         0.625000     0.587850  0.645833  0.594561  0.687500  0.666730  0.666667  0.634900   0.687500  0.648545
211         0.708333     0.669511  0.729167  0.679722  0.770833  0.731588  0.770833  0.731588   0.770833  0.731588
212         0.750000     0.724786  0.750000  0.724786  0.729167  0.703030  0.708333  0.685714   0.708333  0.685714
213         0.666667     0.642620  0.687500  0.656677  0.645833  0.612862  0.666667  0.642079   0.625000  0.600256
214         0.687500     0.657658  0.729167  0.696667  0.645833  0.628704  0.687500  0.689216   0.666667  0.664241
215         0.729167     0.714014  0.750000  0.725357  0.645833  0.615789  0.666667  0.641460   0.666667  0.645545
216         0.729167     0.709954  0.750000  0.712872  0.750000  0.722794  0.708333  0.691986   0.770833  0.738426
217         0.750000     0.741796  0.750000  0.741796  0.708333  0.681069  0.750000  0.736964   0.708333  0.692375
218         0.645833     0.613492  0.645833  0.611756  0.625000  0.618466  0.625000  0.614621   0.625000  0.617495
219         0.625000     0.591276  0.625000  0.591276  0.583333  0.550000  0.562500  0.521102   0.583333  0.542033
220         0.687500     0.660106  0.687500  0.660106  0.708333  0.686217  0.729167  0.702144   0.729167  0.702144
221         0.625000     0.546043  0.625000  0.543662  0.666667  0.625939  0.687500  0.655263   0.666667  0.631313
222         0.666667     0.626691  0.666667  0.612402  0.687500  0.644271  0.666667  0.628346   0.687500  0.644271
223         0.708333     0.702455  0.729167  0.719153  0.708333  0.699147  0.729167  0.719153   0.729167  0.719153
224         0.625000     0.586964  0.645833  0.591165  0.645833  0.600440  0.625000  0.585264   0.645833  0.600242
225         0.687500     0.668025  0.708333  0.671019  0.750000  0.734713  0.770833  0.762490   0.770833  0.771465
226         0.666667     0.634377  0.708333  0.660582  0.604167  0.547495  0.583333  0.514362   0.583333  0.520563
227         0.625000     0.596751  0.645833  0.618577  0.604167  0.566210  0.583333  0.549769   0.583333  0.549769
228         0.645833     0.552128  0.645833  0.552128  0.604167  0.525183  0.625000  0.555556   0.625000  0.559064
229         0.729167     0.672271  0.750000  0.703521  0.687500  0.656926  0.687500  0.663318   0.708333  0.675880
230         0.687500     0.652778  0.687500  0.652778  0.645833  0.587762  0.666667  0.621517   0.666667  0.621517
231         0.708333     0.670167  0.729167  0.673333  0.687500  0.663889  0.666667  0.629630   0.666667  0.629630
232         0.708333     0.662493  0.708333  0.662493  0.687500  0.644261  0.708333  0.675821   0.729167  0.692866
233         0.625000     0.518427  0.645833  0.554538  0.666667  0.628175  0.687500  0.643939   0.687500  0.643939
234         0.666667     0.619048  0.687500  0.637500  0.666667  0.629657  0.687500  0.645833   0.687500  0.650735
235         0.604167     0.551147  0.645833  0.602284  0.687500  0.625335  0.687500  0.648205   0.687500  0.625335
236         0.666667     0.608149  0.666667  0.608149  0.645833  0.600196  0.666667  0.615741   0.666667  0.615741
237         0.729167     0.710688  0.729167  0.710688  0.729167  0.711372  0.729167  0.711372   0.708333  0.693664
238         0.625000     0.583692  0.645833  0.604117  0.645833  0.611479  0.645833  0.620423   0.645833  0.618050
239         0.687500     0.598214  0.687500  0.598214  0.687500  0.648020  0.750000  0.721580   0.708333  0.662907
240         0.604167     0.544742  0.604167  0.537924  0.666667  0.601768  0.687500  0.635317   0.666667  0.601768
241         0.729167     0.693978  0.729167  0.693978  0.708333  0.677762  0.687500  0.659343   0.708333  0.677762
242         0.541667     0.498737  0.541667  0.493056  0.583333  0.551948  0.562500  0.536187   0.583333  0.551948
243         0.645833     0.628464  0.687500  0.661111  0.708333  0.687888  0.750000  0.722737   0.729167  0.705159
244         0.770833     0.754562  0.770833  0.746578  0.687500  0.651692  0.708333  0.681501   0.708333  0.681501
245         0.666667     0.609186  0.666667  0.602766  0.645833  0.596944  0.645833  0.601073   0.645833  0.601073
246         0.583333     0.467487  0.583333  0.461598  0.583333  0.488742  0.583333  0.488742   0.583333  0.488742
247         0.562500     0.484161  0.562500  0.484161  0.562500  0.489942  0.520833  0.435606   0.541667  0.449206
248         0.750000     0.728250  0.750000  0.728250  0.750000  0.744580  0.708333  0.710996   0.729167  0.726316
249         0.770833     0.735964  0.770833  0.735964  0.750000  0.725357  0.750000  0.733102   0.750000  0.733102
250         0.604167     0.518525  0.604167  0.512469  0.625000  0.570209  0.604167  0.555571   0.604167  0.555571
251         0.687500     0.656769  0.708333  0.671236  0.687500  0.641807  0.708333  0.672666   0.708333  0.678842
252         0.708333     0.665247  0.708333  0.665247  0.666667  0.606845  0.687500  0.639644   0.666667  0.606845
253         0.666667     0.634215  0.666667  0.629829  0.729167  0.700521  0.708333  0.673212   0.708333  0.673212
254         0.666667     0.639632  0.687500  0.654882  0.687500  0.622403  0.708333  0.670264   0.708333  0.670264
255         0.708333     0.664583  0.708333  0.664583  0.625000  0.579425  0.625000  0.580695   0.625000  0.579425
256         0.666667     0.622329  0.666667  0.622329  0.666667  0.621326  0.645833  0.605662   0.666667  0.621326
257         0.645833     0.580852  0.645833  0.580852  0.625000  0.527305  0.604167  0.514973   0.625000  0.527305
258         0.583333     0.555769  0.583333  0.548485  0.666667  0.644286  0.708333  0.683594   0.666667  0.644286
259         0.687500     0.659896  0.687500  0.652604  0.687500  0.666921  0.708333  0.681111   0.708333  0.688634
260         0.791667     0.770491  0.791667  0.770491  0.729167  0.649892  0.729167  0.649892   0.729167  0.649892
261         0.666667     0.621280  0.687500  0.632097  0.666667  0.626928  0.666667  0.627978   0.666667  0.627978
262         0.666667     0.609890  0.666667  0.609890  0.562500  0.497128  0.604167  0.539443   0.604167  0.522395
263         0.687500     0.674366  0.750000  0.726244  0.750000  0.737536  0.791667  0.774408   0.791667  0.774408
264         0.604167     0.519159  0.604167  0.519159  0.604167  0.592225  0.604167  0.581407   0.583333  0.554911
265         0.770833     0.762218  0.770833  0.762218  0.708333  0.692128  0.750000  0.726843   0.750000  0.735314
